epoch,accuracy,val_accuracy,loss,val_loss
1,0.2874999940395355,0.22083333134651184,1.3928883075714111,1.3870069980621338
2,0.2562499940395355,0.22083333134651184,1.386470079421997,1.3864997625350952
3,0.2562499940395355,0.22083333134651184,1.3864995241165161,1.386467695236206
4,0.24375000596046448,0.22083333134651184,1.3865721225738525,1.3866424560546875
5,0.24375000596046448,0.22083333134651184,1.3863112926483154,1.3872629404067993
6,0.23125000298023224,0.22083333134651184,1.3868341445922852,1.3871817588806152
7,0.29374998807907104,0.21250000596046448,1.3859353065490723,1.387146234512329
8,0.265625,0.21250000596046448,1.3863201141357422,1.3872051239013672
9,0.20937499403953552,0.21250000596046448,1.3869106769561768,1.3870598077774048
10,0.25,0.21250000596046448,1.386128306388855,1.3869531154632568
11,0.234375,0.24583333730697632,1.3867542743682861,1.3865885734558105
12,0.24687500298023224,0.24583333730697632,1.3860838413238525,1.3861920833587646
13,0.26249998807907104,0.24583333730697632,1.3860362768173218,1.3861783742904663
14,0.2874999940395355,0.24583333730697632,1.3862178325653076,1.3861534595489502
15,0.19374999403953552,0.24583333730697632,1.3873660564422607,1.3863065242767334
16,0.26249998807907104,0.24583333730697632,1.3861452341079712,1.386446475982666
17,0.24062499403953552,0.24583333730697632,1.3866946697235107,1.386178970336914
18,0.22812500596046448,0.24583333730697632,1.3868298530578613,1.386321783065796
19,0.23125000298023224,0.24583333730697632,1.3862159252166748,1.3865718841552734
20,0.23125000298023224,0.21250000596046448,1.3862392902374268,1.3868924379348755
21,0.23125000298023224,0.21250000596046448,1.3866623640060425,1.3870328664779663
22,0.2593750059604645,0.24583333730697632,1.386700987815857,1.3867841958999634
23,0.234375,0.24583333730697632,1.3866440057754517,1.3865004777908325
24,0.25312501192092896,0.24583333730697632,1.386134147644043,1.386633038520813
25,0.24687500298023224,0.24583333730697632,1.3861768245697021,1.3871376514434814
26,0.25312501192092896,0.21250000596046448,1.3862738609313965,1.3873473405838013
27,0.2562499940395355,0.21250000596046448,1.385794997215271,1.3877582550048828
28,0.23749999701976776,0.24583333730697632,1.3863804340362549,1.3877415657043457
29,0.25,0.24583333730697632,1.3865516185760498,1.3876038789749146
30,0.29374998807907104,0.24583333730697632,1.385347604751587,1.3876357078552246
31,0.29374998807907104,0.24583333730697632,1.3854305744171143,1.3874577283859253
32,0.24062499403953552,0.24583333730697632,1.3864048719406128,1.387599229812622
33,0.2593750059604645,0.24583333730697632,1.3856818675994873,1.3879826068878174
34,0.296875,0.24583333730697632,1.3849812746047974,1.3882523775100708
35,0.21562500298023224,0.24583333730697632,1.3888026475906372,1.3879179954528809
36,0.23749999701976776,0.24583333730697632,1.3865363597869873,1.3871872425079346
37,0.234375,0.24583333730697632,1.3875354528427124,1.3863681554794312
38,0.21875,0.24583333730697632,1.3855953216552734,1.3861123323440552
39,0.265625,0.24583333730697632,1.3871783018112183,1.3861643075942993
40,0.29374998807907104,0.24583333730697632,1.3863810300827026,1.3861408233642578
