epoch,accuracy,val_accuracy,loss,val_loss
1,0.24062499403953552,0.22083333134651184,1.387251853942871,1.429033637046814
2,0.2906250059604645,0.22083333134651184,1.3864779472351074,1.429295301437378
3,0.23749999701976776,0.22083333134651184,1.3872103691101074,1.424407720565796
4,0.26875001192092896,0.22083333134651184,1.386069416999817,1.4180697202682495
5,0.24062499403953552,0.22083333134651184,1.387187123298645,1.4150248765945435
6,0.20624999701976776,0.22083333134651184,1.3875205516815186,1.4103318452835083
7,0.24062499403953552,0.22083333134651184,1.3861851692199707,1.4081552028656006
8,0.24375000596046448,0.22083333134651184,1.3867741823196411,1.406940221786499
9,0.28125,0.22083333134651184,1.3862583637237549,1.406622052192688
10,0.24687500298023224,0.22083333134651184,1.386683702468872,1.4065757989883423
11,0.25,0.22083333134651184,1.386264443397522,1.406774640083313
12,0.265625,0.22083333134651184,1.3859189748764038,1.4072110652923584
13,0.30937498807907104,0.22083333134651184,1.3854365348815918,1.4073680639266968
14,0.2593750059604645,0.22083333134651184,1.3865587711334229,1.4068565368652344
15,0.2562499940395355,0.22083333134651184,1.3860880136489868,1.406276822090149
16,0.234375,0.22083333134651184,1.3869506120681763,1.4059096574783325
17,0.2593750059604645,0.22083333134651184,1.3863197565078735,1.4050337076187134
18,0.22499999403953552,0.22083333134651184,1.3870445489883423,1.4043165445327759
19,0.19374999403953552,0.22083333134651184,1.3872404098510742,1.404642939567566
20,0.24062499403953552,0.22083333134651184,1.3865021467208862,1.404237985610962
21,0.2593750059604645,0.22083333134651184,1.3862736225128174,1.4040597677230835
22,0.26249998807907104,0.22083333134651184,1.3863892555236816,1.4043409824371338
23,0.20624999701976776,0.22083333134651184,1.3869657516479492,1.4046180248260498
24,0.22812500596046448,0.22083333134651184,1.386696457862854,1.4048579931259155
25,0.23125000298023224,0.22083333134651184,1.3863697052001953,1.4054863452911377
26,0.23125000298023224,0.22083333134651184,1.3864532709121704,1.4056535959243774
27,0.234375,0.22083333134651184,1.3863270282745361,1.4062144756317139
28,0.25,0.22083333134651184,1.3863956928253174,1.4064122438430786
29,0.2593750059604645,0.22083333134651184,1.3864457607269287,1.4067738056182861
30,0.21562500298023224,0.22083333134651184,1.386589527130127,1.4062962532043457
31,0.23749999701976776,0.22083333134651184,1.3863712549209595,1.4059797525405884
32,0.22499999403953552,0.22083333134651184,1.38612699508667,1.4060200452804565
33,0.2562499940395355,0.22083333134651184,1.3863500356674194,1.4060051441192627
34,0.2593750059604645,0.22083333134651184,1.3862498998641968,1.406078815460205
35,0.2874999940395355,0.22083333134651184,1.3861627578735352,1.4055862426757812
36,0.24375000596046448,0.22083333134651184,1.3865219354629517,1.4052321910858154
37,0.24375000596046448,0.22083333134651184,1.3861771821975708,1.405773639678955
38,0.265625,0.22083333134651184,1.3859049081802368,1.406909704208374
39,0.25312501192092896,0.22083333134651184,1.3863964080810547,1.4073841571807861
40,0.20000000298023224,0.22083333134651184,1.387131929397583,1.4076370000839233
41,0.24375000596046448,0.22083333134651184,1.386378526687622,1.407658338546753
42,0.24062499403953552,0.22083333134651184,1.3862359523773193,1.40719735622406
43,0.28125,0.22083333134651184,1.385841965675354,1.4069615602493286
44,0.25312501192092896,0.22083333134651184,1.3859277963638306,1.4066978693008423
45,0.26875001192092896,0.22083333134651184,1.38688063621521,1.405705213546753
46,0.23125000298023224,0.22083333134651184,1.3860328197479248,1.4046095609664917
47,0.15937499701976776,0.22083333134651184,1.3879817724227905,1.4039548635482788
48,0.20937499403953552,0.22083333134651184,1.3875550031661987,1.4035561084747314
49,0.25312501192092896,0.22083333134651184,1.3857653141021729,1.403505563735962
50,0.24375000596046448,0.22083333134651184,1.3859742879867554,1.403362512588501
51,0.22187499701976776,0.22083333134651184,1.3860559463500977,1.4031425714492798
52,0.29374998807907104,0.22083333134651184,1.386060118675232,1.4028385877609253
53,0.265625,0.22083333134651184,1.386291742324829,1.403059482574463
54,0.22812500596046448,0.22083333134651184,1.386649489402771,1.4037810564041138
55,0.22499999403953552,0.22083333134651184,1.3861048221588135,1.4044525623321533
56,0.20000000298023224,0.22083333134651184,1.3873170614242554,1.4042528867721558
57,0.22499999403953552,0.22083333134651184,1.3870216608047485,1.404287338256836
58,0.22499999403953552,0.22083333134651184,1.3868658542633057,1.404625654220581
59,0.265625,0.22083333134651184,1.3865025043487549,1.4043896198272705
60,0.22499999403953552,0.22083333134651184,1.3864641189575195,1.4044140577316284
61,0.2562499940395355,0.22083333134651184,1.3861091136932373,1.4043464660644531
62,0.27812498807907104,0.22083333134651184,1.3858373165130615,1.4043923616409302
63,0.28437501192092896,0.22083333134651184,1.3863334655761719,1.4042212963104248
64,0.22499999403953552,0.22083333134651184,1.3861849308013916,1.4044967889785767
65,0.24375000596046448,0.22083333134651184,1.3866013288497925,1.404575228691101
66,0.3187499940395355,0.22083333134651184,1.3845323324203491,1.4045697450637817
67,0.22812500596046448,0.22083333134651184,1.3875443935394287,1.4041028022766113
68,0.22812500596046448,0.22083333134651184,1.387352466583252,1.403822660446167
69,0.2562499940395355,0.22083333134651184,1.3862857818603516,1.403423547744751
70,0.22812500596046448,0.22083333134651184,1.3866407871246338,1.4036400318145752
71,0.23749999701976776,0.22083333134651184,1.3864881992340088,1.4037724733352661
72,0.24375000596046448,0.22083333134651184,1.3865535259246826,1.4036052227020264
73,0.24375000596046448,0.22083333134651184,1.386453628540039,1.4031182527542114
74,0.23749999701976776,0.22083333134651184,1.3863955736160278,1.402764081954956
75,0.2750000059604645,0.22083333134651184,1.3863694667816162,1.4027035236358643
76,0.30000001192092896,0.22083333134651184,1.3861186504364014,1.4025993347167969
77,0.24687500298023224,0.22083333134651184,1.3864811658859253,1.403092622756958
78,0.24687500298023224,0.22083333134651184,1.386257529258728,1.4029167890548706
79,0.26249998807907104,0.22083333134651184,1.38616144657135,1.4029555320739746
