epoch,accuracy,val_accuracy,loss,val_loss
1,0.9444444179534912,0.23268698155879974,0.16067206859588623,39.88916778564453
2,0.9788854122161865,0.27770084142684937,0.08060657978057861,8.233366966247559
3,0.9839044809341431,0.27770084142684937,0.05194154009222984,6.99246883392334
4,0.9828660488128662,0.27770084142684937,0.054170917719602585,23.545148849487305
5,0.9861543774604797,0.27770084142684937,0.04711916670203209,24.808103561401367
6,0.9922118186950684,0.27770084142684937,0.030568500980734825,9.994118690490723
7,0.9908272624015808,0.27770084142684937,0.027537968009710312,4.638418197631836
8,0.9911734461784363,0.27770084142684937,0.026801714673638344,32.091590881347656
9,0.993423342704773,0.2659279704093933,0.024293027818202972,9.222456932067871
10,0.9885773658752441,0.23268698155879974,0.03678344190120697,18.162809371948242
11,0.9930772185325623,0.27770084142684937,0.02414075657725334,44.978118896484375
12,0.9937694668769836,0.27770084142684937,0.022876255214214325,34.4183235168457
13,0.9932502508163452,0.23545706272125244,0.0197781790047884,3.593639850616455
14,0.9910003542900085,0.23545706272125244,0.030991313979029655,5.260606288909912
15,0.9972308874130249,0.25415512919425964,0.008863239549100399,9.985705375671387
16,0.9963655471801758,0.2742382287979126,0.011716566048562527,8.108064651489258
17,0.9937694668769836,0.23545706272125244,0.02323756366968155,42.76633834838867
18,0.9929041266441345,0.23545706272125244,0.022034162655472755,10.27050495147705
19,0.9970577955245972,0.23545706272125244,0.009847533889114857,12.881754875183105
20,0.9982693195343018,0.23614957928657532,0.006019888911396265,2.3348002433776855
21,0.9920387864112854,0.27770084142684937,0.021031135693192482,22.43901824951172
22,0.9863274693489075,0.27770084142684937,0.05131463706493378,54.261714935302734
23,0.9960193634033203,0.4328254759311676,0.014570281840860844,7.498101711273193
24,0.9970577955245972,0.27839335799217224,0.009320240467786789,21.36849594116211
25,0.9953271150588989,0.5013850331306458,0.0158676877617836,1.243714690208435
26,0.9974039196968079,0.4162049889564514,0.00832535233348608,1.2371630668640137
27,0.9963655471801758,0.27770084142684937,0.01061131153255701,30.148588180541992
28,0.9965385794639587,0.2693905830383301,0.011826742440462112,12.410239219665527
29,0.9960193634033203,0.23545706272125244,0.011647275649011135,69.90270233154297
30,0.9892696142196655,0.3331024944782257,0.041363563388586044,17.989511489868164
31,0.9972308874130249,0.29155123233795166,0.01527560967952013,30.41847801208496
32,0.9991346597671509,0.440443217754364,0.0032714963890612125,25.768190383911133
33,0.9984423518180847,0.5512465238571167,0.0036036260426044464,1.7723101377487183
34,0.9939425587654114,0.27839335799217224,0.022084400057792664,17.156047821044922
35,0.9956732392311096,0.27770084142684937,0.015903301537036896,45.6922607421875
